playlist_id,track_uri
67,1hlveB9M6ijHZRbzZ2teyh
67,2VNfJpwdEQBLyXajaa6LWT
67,0XIvZ82aDF7JiSi3ZE320u
67,3K9QlS0VCtkzUvo0HY75VE
67,5u5qlnyVaewWugJIjzilIc
67,4aVuWgvD0X63hcOCnZtNFA
67,665Jxlgi1HamPKbW1vwzx4
67,67eX1ovaHyVPUinMHeUtIM
67,5E89Izp4YhPyNShoxiOJ1u
67,2BPfKiV9U0CR1dpUgeUwuH
67,4Y7fEQ4PAzhlLnLviRw2P4
67,1XDgeeNIbwXobo7EkcLa2u
67,310epXrlbXmfGcD1qSdgVV
67,3T6R0ppqCnUW6iJhtUYhO3
67,4hEk1CHls2JEDbKIKy8JxV
67,07GvNcU1WdyZJq3XxP0kZa
67,5xS9hkTGfxqXyxX6wWWTt4
67,5x53pbGk6sbl1BGom19QQ5
67,5MxNLUsfh7uzROypsoO5qe
67,5SZ6zX4rOrEQferfFC2MfP
67,24NwBd5vZ2CK8VOQVnqdxr
67,5LhryRI5AIVKpYxLfXq4iP
67,3KPwt1LBpt1jVSHz8GXERo
67,7ntdCok2CiwTmyiAh96N10
67,4aWn4NHlELpOehxsBaQeoe
67,6HZ67VImxqr8aMBEEhblzf
67,18a9EGG4xhRELv7bgAw5hb
67,3wlYKN4v231l7qvZFxYFeo
67,3Vby4nGmtbDo7HDJamOWkT
67,4gvea7UlDkAvsJBPZAd4oB
67,4WfGrAJVC3A5xhUTja0gUG
67,5WwqdeavrQrbeAMDxGawse
67,4ByEFOBuLXpCqvO1kw8Wdm
67,6N1EjQjnvhOjFrF6oUmGPa
67,3Ph7fws05DvPwpn5CQHTBy
67,3VMolpu2y7Cid2wWDjW2Iz
67,4kBW981YufK0RySXFSKvDV
67,3wgzAliQocAzmpi5dEwRqJ
67,6QqK6a1CmV4L504uMQaGDH
67,4ReyTz0y3TGkX48wO3Llot
67,4vJr55lngvhSM8WIh9CjQc
67,0IXpUl1fn2QZcBavfuq0H4
67,5DH7nDryMhpixm4G4B7RP9
67,39lSeqnyjZJejRuaREfyLL
67,4qO03RMQm88DdpTJcxlglY
67,3Cx4yrFaX8CeHwBMReOWXI
67,0EMmVUYs9ZZRHtlADB88uz
67,35k31HZI4z9PbBOioaI4dZ
67,3jYRpwbctfqB77uU7T7K3U
67,3uMmllZo1AfoEnVT4ENCD3
67,64UioB4Nmwgn2f4cbIpAkl
67,2Z81PDDYNMTxZKiU2XIuFx
67,4KfSdst7rW39C0sfhArdrz
67,0QXaOq4DrPkX7cJsXhERrE
67,5MMnwYs0hIxkENRsbkWJ2G
67,6s0NHplywwr1IjnQpUpWJk
67,2E7W1X4maFFcjHrVrFA7Vs
67,5zH710lFSLtkHbMkslLDjR
67,4tyl9OMKMG8F2L0RUYQMH3
67,43G3McVkRa8V7oGQzfQuRr
67,1O5qBgWDXf19N75X7Bvilv
67,5zA8vzDGqPl2AzZkEYQGKh
67,6tvs6KCRXP8zKhMmMw3OO1
67,59xhCcRskqyMtKzdvLZDfV
67,4lt3cXW4RkvkHRG4x3K3P4
67,5gys5nzVQIYhgHIfiOJYva
67,0cO7JEo8deKuQMWpDyjenY
67,1gzIbdFnGJ226LTl0Cn2SX
67,54Eo3yEOIsqcR9vzNVmvay
67,3bN4tg6rnNPy9GCkGhym4T
67,6zGDIDjfDkPyNxrEERO3XG
67,39lSeqnyjZJejRuaREfyLL
67,6kZFIsYCBeuH0f1zGk1UoM
67,0DnA2DyUwy0W4xMYtRxocL
67,7BvuV4c1BGhaRapcXvRu5z
67,0Ya8H9JmT4ewIx9cyejwqW
67,6UxGF7LGJ5qE0LJViSTsA2
67,5Z8EDau8uNcP1E8JvmfkZe
67,4CJVkjo5WpmUAKp3R44LNb
67,3FmAUR4SPWa3P1KyDf21Fu
67,1UBQ5GK8JaQjm5VbkBZY66
67,36vTL8WP4ZoD1bbUaW0V3E
67,4TIJ7zSBNejpoIPaWpWRKc
67,0USXb7vV2uLFdhjBmxAIgk
67,0PP933bHgvV0eD19dG3ms5
67,5C0LFQARavkPpn7JgA4sLk
67,43eBgYRTmu5BJnCJDBU5Hb
67,7jTKLKs3NDmDnJHan5M2A0
67,40dJCw4xU6Bd5ie9rfagNo
67,5TXAySV8WBjAIMg3lPDCLN
67,78RIER8V6EhrqVPOBi2GYa
67,0OBwxFLu6Yj61s2OagYbgY
67,3ebrniHtOzNWigJhEkWguR
67,7LDTB4kVmrLCU5TqKjZnzm
67,3srPnN4EqPhdvMROVESuIA
67,54yLLvpezvPO1lA3GspiZj
67,7EHmKkyAr6MZv5Y2FdZbXw
67,05RgAMGypEvqhNs5hPCbMS
67,4ByEFOBuLXpCqvO1kw8Wdm
67,2374M0fQpWi3dLnB54qaLX
68,5eFxwmqKrHpSQDOEIFYlgY
68,5eALoO9RRACvoxvLKF9zt4
68,20g7z9R1wjE7EtVnB7XEjS
68,7dwAp6rSdqDvyy4UVvIx6c
68,1fQaoh3imrMunWVZh5kf90
68,6KsDfMDheQQh8Fa5ZoqafC
68,24Pi0KCtYWtnKxxzopkcPG
68,5lIqY3Yb3bPj5z1tiUIiCJ
68,2Uilp8alSjAxV0IXorUk9l
68,6xXlurslWqFuyqTCBlErzX
68,431JYy1Du7HmZz3CEOqiCz
68,0pJUUPm7vb34VNImGEkg0L
68,2yXyz4NLTZx9CLdXfLTp5E
68,3CzOoYfw7mj5jMHGsJp9TG
68,58SEId8ABgiRD5KGUM8wyu
68,0lY61TGzUxPtkIlbPlCcTb
68,4lt3cXW4RkvkHRG4x3K3P4
68,54Eo3yEOIsqcR9vzNVmvay
68,4YPhn26bIFm2KUkL1VLzQG
68,1yKu2MhpwzDXXH2tzG6xoa
68,4YwLagaVWaegNK7RsUh1at
68,6gb9cFUHWV1c8RbLjqHTgC
68,0sObxZUKqdPfgjG9ahSlP5
68,2DR9AzDhYeStkHupvU08FC
68,0DNqmTzg21AVqL4WFDZ9OT
68,3RV9JWf5jre5edwNvTgCxI
68,7x86D0wH2PrWgSLz8Wtnzf
68,2nWjhmRImt6LScZIPQMBnM
68,7i6UQPAHgqgMGJJK7elUGS
68,1AEYT6VxrxXPMoQUxsY0E4
68,1UREw2MCfU0xwBzCAjxlUD
68,2E7YtO788L7WRMsTfO6uQB
68,0B6uxTg34PpMBFhA4fKsAU
68,63qPlpT3S35NXJtiLTxkxY
68,7bE7iF1m4J6Os4QL6w7Zhl
68,5hkgrWxkobGtg30I7DsfVu
68,3QmLR4leyGjTTe0BGHVCRm
68,40rvBMQizxkIqnjPdEWY1v
68,5IvKtrcNWBkvyW2yXZ2Y40
68,488SDLKT79YUhmwlb8uDSp
68,6K1rwx7q3dkMIGDnhBFwkB
68,6xy6jNeNTYwjnKTDzMyHw2
68,1DeaByFASTvBxtYANOyFXy
68,2RZWdE8kYPlCAcRUYDeuLC
68,4xfcKZRY6LnjfZwE5lVJp0
68,2yY4ojg6wfEFBGVZoJuXqK
68,2Ui00QAtE2C4puPbTUne4E
68,2ZD2yg66kxuyC3QCXwMfoc
68,1bdXMstfxFWYSkEFTnJMoN
68,1znPMY3zq78mVuTAmOA9O7
68,01ICFoBoco3TaM5r3HthXy
68,0BAjUM6V9P9g8rK83hVUTJ
68,62jQ72vsUsLWLp6ZHFUJKr
68,4lFxQyVeTYkM010VUtCp6o
68,3OZdcvibLrA7Jr9xw5W88D
68,57I1oA81h7ZrvrWkcWKwSU
68,7fcfNW0XxTWlwVlftzfDOR
68,5hheGdf1cb4rK0FNiedCfK
68,4w22dIAwQmYAnbjhvs5dkp
68,77VW8u6inET54YAKN1RSnd
68,6W21LNLz9Sw7sUSNWMSHRu
68,0xgsyoVvRFSYvV5cdtYhX1
68,3ezGIgTmk2BZy9C3j0x1h9
68,1RATRzrRf7DBCFbkYIlGTe
68,5eek2X5459T1HoYJk2CKXv
68,2nAUcVNxXpOTohdYdONend
68,40LQiUUUKXVGyNs09lHVjW
68,10fddGyyeUquZZ2uPTjD7P
68,7L605WhF5EGf34ggj87yK6
68,2Guz1b911CbpG8L92cnglI
68,28IEbk5a7twNTbUEvWslUb
68,2UREu1Y8CO4jXkbvqAtP7g
68,4eAwB5pnKFTmsgc3zWoYO0
68,5ynxx6zC4dgzsMHLYQ04Dc
68,234RqTZmnDTnxWlVciXHLD
68,2mobr1UlKjhxDTOVqng3jw
68,3xktQXIr1OD3ENc19viwDP
68,42GP0xKtkolBnmqQRvSllO
68,0faXHILILebCGnJBPU6KJJ
68,4BJyt25nburVwbnESDeIc7
68,27ce3PuoDdndLsktG0RvfV
68,0gmbgwZ8iqyMPmXefof8Yf
68,2Pvw7sZ7cTFMihs9RxNYvD
69,5uDASfU19gDxSjW8cnCaBp
69,2yJ9GVCLMmzBBfQAnfzlwr
69,0QsvXIfqM0zZoerQfsI9lm
69,432hUIl3ISDeytYW5XBQ5h
69,1Wsbr1d2BouNGk2q92mIj7
69,1lWoanAmIk1PZisbP5LmwT
69,1eQBEelI2NCy7AUTerX0KS
69,11KJSRSgaDxqydKYiD2Jew
69,1unYSjYcxIVlW68CSdXWy2
69,0jx8zY5JQsS4YEQcfkoc5C
69,60xaS8mYBKUW4VQQ666N0T
69,01ICIxTaOj9kqjbfYNvj1B
69,6fhEYtnORqxaEoxSrMH2bx
69,46jLy47W8rkf8rEX04gMKB
69,0Og6ggyXEZMcKbE2PjclwV
69,7kClqlbpmpZmGMimROkvh6
69,6F609ICg9Spjrw1epsAnpa
69,583gJZQLUYhgNsc3rVU7CF
69,5W4vPDfwFNQqt7frRjL41t
69,20s34XSPIiYMGSFDRSs24t
69,3UDXkdQquqCEAJdNAsA1wO
69,4pLwZjInHj3SimIyN9SnOz
69,2nBI3iWLhupR7LyAJ5GGkE
69,0NWQTyapmz4GuDTSN9xTB7
69,13HVjjWUZFaWilh2QUJKsP
69,4Hf7WnR761jpxPr5D46Bcd
69,4vb4mFvYsr2h6enhjJsq9Y
69,7cU84qjHFxJ39COxWltHyY
69,3NxAG2ni1lLa8RKL6a0INc
69,6M6Tk58pQvABy6ru66dY3d
69,5JtPGzRgrWxkXX9LoROq3d
69,0WCbhE2evMrIwRM0DlMy9k
69,0v9Wz8o0BT8DU38R4ddjeH
69,3nAq2hCr1oWsIU54tS98pL
69,6BOtDFg6GJm0rPUDuNmx57
69,6BbINUfGabVyiNFJpQXn3x
69,4MdQkwmoI9lrUfHGD7wOzy
69,6ZYS6QQxTLsQ6IFXdVx1r4
69,7aag0fFgE9K1Gj8lJwQaGI
69,2yrJ1jWo3HLksJFUqUsZE4
69,3WmoSyvvA1bXmriCfg4S7z
69,6zpCJDhdpHPZCcFCJZDqX5
69,7py16W5fWYLFFS6BElKAjn
69,0HUptiGFVM5Q5YHIJ920aK
69,7yHEDfrJNd0zWOfXwydNH0
69,0B2RttXEiyXsMeQ7mMP3EI
69,26ZX2JrAb8AFbr8FFfAsO7
69,2QkwobFFcaQ9KJhi1NiB7Y
69,5TqBAOIBe0bQA0spNdcG3k
69,5qV1NWiLmRvTXQhqMfUiEX
69,0mF5ecWb5z3S5Fzn3aW9IL
69,6DNtNfH8hXkqOX1sjqmI7p
69,39liuGHPxn2sAyvO6DINor
69,16Ah4QqH4mgYVXqfC4mdSd
69,4vNeJ6DoAlTPzoYO9W4mJH
69,5is2KiI0FDPLPLRq9hFybw
69,1vq7JBMwo6EjAumvJ4m6qC
69,3ZmgfQ6OgNdpReb28ZWywo
69,7BKLCZ1jbUBVqRi2FVlTVw
70,6i6vTovzDTGf6AQp96YwZK
70,5ZHOiRqKOzgFMfMAu8cwzp
70,5GMw6X6BbCDGO9gApQYRSa
70,6uJIDqqal13moEHJmxF62X
70,7c8fTb0e6BocxwiyRq8Gz6
70,0AX6pLXtyR2vPLv2KYErAg
70,0LeD6QVRuG43ruqfT6y7NJ
70,27m1soUndRthrAA1ediOXn
70,48i055G1OT5KxGGftwFxWy
70,65jrjEhWfAvysKfnojk1i0
70,1jFhnVoJkcB4lf9tT0rSZS
70,29U7stRjqHU6rMiS8BfaI9
70,0bfvHnWWOeU1U5XeKyVLbW
70,3JbE6e17yvNdPggjPDrCyO
70,6RJK553YhstRzyKA4mug09
71,7MSFoTbgwi5BFpilewAbUo
71,79l5JbcB7MVcjmYlvgq9KQ
71,4Z3qm2aWGTJuJKnv3EWwyD
71,5s7sqEQlrcfGMVnyoPn0Qh
71,1m4dXbkplvaOO4Wbdjbwxs
71,6mqW786p8Ta0Jps621Y5FC
71,2mfUa8bLs2s5N4VaqJZ4lZ
71,2cDx3NJJoxmWmtmi3o0nj9
71,3i6kLnrrhnOnHNGjfMBm7h
71,44p0C72gL2FbjWbzkUFfTf
71,5yEPktRqvIhko5QFF3aBhQ
72,6wR97bho2QoIiP5wxNxtQz
72,6Vzj2n4sM8sX0oFG8RTQ6P
72,0ban5QRXUveaKtQPGuaoQ9
72,1KTI6rzwOvc1QUpAsbf87U
72,2KiHXiqQA2dHiLfeSxtTeP
72,1qiBZ4sIwDbMt5DkKYeMvm
72,4GCIYE1x1TWJCChPkpy9by
72,5d8wWZ79eYd8OLIvAuuTm1
72,78rIJddV4X0HkNAInEcYde
72,6mICuAdrwEjh6Y6lroV2Kg
72,5d8wWZ79eYd8OLIvAuuTm1
72,2Vd1vVQaBilW0O6nmU5BkH
72,00X2yv2vrtritPt2CZnUTZ
72,4RYG9k0Wc2ssOudNj4xJfH
72,71gEIIqahWVslRCXtN5yhK
72,6NOBQsQ2TsAK8ieuFEB0O6
72,0mbT71B8hMCbdKEf3Q1kh8
72,0ndln0GEXxhuwj3sVzFqXO
72,2Ce8gzTkfh3n0OtCXv6XCN
72,0P5EldUznoFeOd1MIdOOGv
72,4gUkDF5LJaey5jhgtsLXXG
72,5JCgU68LBuTr268FK3kOQC
72,6MPlNaVUKzhlBvtlYgH1we
72,0s8KbzZMk8VdcwFEhNLF9H
72,4TrRW7l0QSN4HfVpqOkklo
73,5lXcSvHRVjQJ3LB2rLKQog
73,3Mici8BavxhyR0y0CXFPBN
73,5dNfHmqgr128gMY2tc5CeJ
73,74MfBIVOVHzQiJqfJ1dgTo
73,31CsLSgn0HdZEVC8Bnnmvr
73,3b0EOvScbZUc0qJx0E1L2z
73,2U5NrHirVZusBLQlohTbnZ
73,6Ei6QAnG87QHLRe0Nqgqy2
73,0JmGVy7IzUM27My3UuEOOZ
73,6UtBCxaVLedUsIs7JRs811
73,2KpCpk6HjXXLb7nnXoXA5O
73,4qikXelSRKvoCqFcHLB2H2
73,6rbeWjEavBHvX2kr6lSogS
73,0srwKuJPH8yBzzFUJMBQM2
73,4Kz4RdRCceaA9VgTqBhBfa
73,0OvwzS8FX73Bw7ykMRmffU
73,03tqyYWC9Um2ZqU0ZN849H
73,6rUcS9i07F6okIe8wujs5J
73,5dANgSy7v091dhiPnEXNrf
73,2TcWNtN8aiBHAS4DWVvpPb
73,7EIcNdv4KwWG70D9yX4D7Y
73,3PTNnIdttB1wMvX35x216e
73,5RC9YDHON0nXKmcQrL6WV6
73,3PJivN5BZ2ckFa22igIu4a
73,5mNV8Mz59bzyuQ53gTw0c0
73,5DCA1FOUDBURlRTNg4ganf
73,1KGi9sZVMeszgZOWivFpxs
73,3XplJgPz8VjbDzbGwGgZdq
73,6glsMWIMIxQ4BedzLqGVi4
73,0m1KYWlT6LhFRBDVq9UNx4
73,2Uu8IiLkLY0UXhCHka4Dlr
73,7Lxt392wmXBuWahE55fFAU
73,49BCXWSHGd4UumM9w17BvS
73,0HEmnAUT8PHznIAAmVXqFJ
73,7FS541dJh3iQAEXEZoDhE6
73,0iqGkQyaeryW2lVkwLgrVa
73,5IVCuswUfdYjl2eQ2FHqUd
73,0iq0v8ofWKRyzFw6uNpsZr
73,3ABG1UQTk0eLYUAeWkmfMi
73,59tpgfXjTc3QR7mWJj8Wln
73,5Y78yINSOCW6xbOfGWNBg4
73,0EHR9OObFtjlhQB8wSt1m7
73,7gKIt3rDGIMJDFVSPBnGmj
73,0aj2QKJvz6CePykmlTApiD
73,1AWQoqb9bSvzTjaLralEkT
73,2kfpH2OAAdpk5J3JaraAIh
73,31G9RaSaDOI2NWcpnIp734
73,51cqtusY2TwC6mbN8Vz8iA
73,2MYl0er3UZ1RlKwRb5LODh
73,5wtp1ryUAw1LKH0gF0wk2t
73,2tQM1BUrXp2kqOM6mN11TC
73,2vGq1tJBD3iZq14LAwiKu4
73,6Wxu6Kj2kCFRmN9tapeRCC
73,2OsGdZYDdTK4pxDMsK0Blv
73,6UZS3KgNc0NF13bbtQTzD6
73,3ZAMtgYJFoHwJjFkhkXqKr
73,60Zvnyx75hKXeZysWBlEIl
73,7vwNwFi1HlQX9IvxmMscxt
73,2tUBqZG2AbRi7Q0BIrVrEj
73,1mnqraQ8oV8MX92rdOFLWW
73,41on8RwRh22IHcChAN2gm8
73,3JOqEvVuci5FYmPr35mDST
73,6j9iyrrmqWlQZ5SD1hSTaq
73,0LWQWOFoz5GJLqcHk1fRO2
73,1zPDgF3K6QXcTopDB3SVg9
73,50UkypyQJbSQLaXHke5Yep
73,5U1lQBg8zLFZCv9UzU6Noh
73,3rvM0obwHthpskrZKQxYLa
73,3XrvEifl0hIzgBGUa5jBLS
73,6PhOzQShyz2vjELsXax7TQ
73,2XQY54Im8VrO4sd2tAmiv4
73,7hfRrdFJgFKK3cJ4rmkecE
73,43hUwi2aE9ROLalDZQ7VA4
73,2P8xgessXZqmrM7IKif641
73,2XkxuIBdRY85ZbtRKVlGWq
73,0aEA5uacvL1FytG1N9GiCW
73,2JWQ6wPd26L5fkR70oeodM
74,53Eqyg5eFqyuUCaSwozq4f
74,6y4OjcEz7LMrdVGODrcAIv
74,5XJzh2c0roCc6GDs8PrILx
74,1JJNgkcjMOBk8py4nUmxTw
74,6pceknxOgA22HKs99yPEm1
74,6SxbEd5bMcRwgYwlBJ3aT0
74,4kDJ6Q6PpSv7z17pT1groU
74,2pkPeaj86ZEVHhgAEncfp0
74,7AFYQ5pNtS4I98PvFXkvid
74,10LRRKPmx8uHcSxLVWK0ct
74,28OaEH5Baa8RRloKvFGBWu
74,6rW8q1p2GCjGMRAlnxBeo7
74,6mIY6O7uNGgVqOoX70UAYh
75,25GC50HslaaruyrKjdu0lP
75,5NeIONQWJ25uPylJBJiO4c
75,70qQ3N1ZnzbQkCDIXTTalZ
75,0lCwaZYSRy6q0jLmnYiQxi
75,6p2liQLGoDaLXgND68bfVt
75,7s1espMSrROSFr8SdSQNt3
75,6skUS5HkwiXSNUeOM0jNTR
75,41AckHRJe2grhslsMa5y8K
75,3RptaQ5Xb8WvtpItZ2f9Hi
75,6F4qr7YFTEmUzAMbnMlxRB
75,5wRPE2nWUKWVmN67tNWA7O
75,3IK5Kz55GWXaoYQSRFsEyp
75,6J7cSyvSCnPwv3vqHchEfL
75,3aK2kWz8YJZKzfNr4VJnE5
75,0K8Hm9Q7GbyucgQB5BhC5C
75,1ANFonG1ckVe1ydfwf54dC
75,5ktWvon29vYAh7quN3IGnI
75,0JRab5KK5TKRiUuLiRw0WD
75,2VJxr7OFb8IaRwuJreHjSM
75,3gqkgqtCLqJh0k7I58MXHg
75,3R1dKSBSfC1qAunq9qr5nL
75,7AAxNWAfyD2zDgivINhuWk
75,1hPDQ9zU3owcq185veHjsp
75,3wwoB2eYeGnuOSuIYqXEdl
75,2TeiKDPE3RdamZG0pp5okI
75,2nzlgHTbUDzuRtTFoX3qfJ
75,0lXrp1d2S5X4mbBH978ejJ
75,6TRuW1ZgKCCk24uCuhfo7r
75,2BepFzUWfczDk68DXj10w3
75,2aIB1CdRRG7YLBu9hNw9nR
75,2miAut6dp9BWdGmOxwSGEC
75,0XT70Wk9pP8JZkmJhfntuL
75,7nuef4dU1gN0DQlmi3QrUd
75,3WRTADbL0criwvX6IQFex2
75,28urem2KpSOkljclEk8X8G
75,5qTjvpAfdtyzauTprzgKao
75,6G7URf5rGe6MvNoiTtNEP7
75,1fnULsZuORnAgCFFbM8nTZ
75,0UrWr7Jnu1heq1o99ZwUd0
75,6UO0TGTr33kZLXG4PxRYZx
75,0lcWp2uXDDQul6oHa4Al00
75,0jJAyTjU0pKDmFlxLFdF0U
75,3rjM7GhxdVq1YySsHBs21i
75,6kp8F9FpHXzjga2MeRDSG8
75,0AfIsqZ4gTUg9CwwW2jLeK
75,0C3n1NLI7VlqO0mbc6fPXK
75,0SF5Ug8pMnVZCTbczjpKYh
75,6v5VsfCYKdrkQBTMhAlkDr
75,4LM3MtaBdn0bTZW1GqzRVd
75,6ijCRYmsTbeOWp4qEgl9e0
75,47QnDzIIjn0jj1wbfw3JPN
75,2NtjXlQIkHt4AV96KZYcFO
75,1ZozJfi8u9cO2Ob8KwiwNT
75,0a3iy2eZQWPnzyg3ZU3NQr
75,34iucvQDgkZ13cca5hLSyd
75,33AvyEWrbpRApcdejcHsEr
75,4f3ocvNFdJMmGP04kskM2J
75,4W38RXuQNuoTSwVsQA1OGC
75,2IOvJJrN6RajoMOd9TyGra
75,1tv6IvWoOilhj0XbBoVVMo
75,0Yb5Kfpf3boElZNa61wPdJ
75,1XZrMIHtCVJPqK29Mzm44G
75,0yQw3d0iQDjMrxaVHFv77J
75,4SwRq3y0Jsizt4kuShbEkV
75,0pEtR0kQvGsfXu9F9I2NWG
75,2KG9WFh2LYAMLrJAUikOYZ
75,4bCOAuhvjsxbVBM5MM8oik
75,1HCLtnqwwq2O8hyxSHMWfA
75,420JGkyLfLUZcgBHKiIK9v
75,3bq8WiQrEXMwPAibYs7tpu
75,1kWbriV6xrd2lqFJfm7WJm
75,3KG03fcha5gJBLyze9919W
76,0GwYhv2Si7XRby7vFvVIQW
76,6nTiIhLmQ3FWhvrGafw2zj
76,209NkbzmsUa9pAobU7xGyf
76,01uqI4H13Gsd8Lyl1EYd8H
76,4XE98WRGbBGRZ7jQ9wIwFt
76,6Uy6K3KdmUdAfelUp0SeXn
76,4Yb6G9OWgGBmfOpxcFxp6P
76,6od5hFv9IT5JHc7NEF9HRv
76,0GCkpjTXVqTc7KYRKRWm6P
76,6WjmPTZKeDylStKmGHLcqQ
76,3qrH2YFnbEiQeUe4wzgOuP
76,7kNlRLC9PEH8nXMVawssMx
76,1uXbwHHfgsXcUKfSZw5ZJ0
76,3XyMPyuWwHcGMvXeJY6Qt0
76,2jYDJD3CVByOe08jplCn7Y
76,6FzUX4kFBss56SSjAsLi7t
76,5ugzDiilhy6ILKmKfhEzd7
76,4ClGNWLK9vZMBtO0CpnyOE
76,2fmqPLRFdJNPhLU3b2NSFp
76,7EnGOag5eznxUbw5M0Y9JH
76,0Qh38w01QRXK6KHIv0e3hb
77,3wPPWcVuinAU7dXcJXtCID
77,2Oehrcv4Kov0SuIgWyQY9e
77,1JCCdiru7fhstOIF4N7WJC
77,4nVBt6MZDDP6tRVdQTgxJg
77,4kflIGfjdZJW4ot2ioixTB
77,7Lf7oSEVdzZqTA0kEDSlS5
77,2nMeu6UenVvwUktBCpLMK9
77,3uhBIQ7tv8j1FME8cFGEfG
77,3JvKfv6T31zO0ini8iNItO
77,2jyjhRf6DVbMPU5zxagN2h
77,5TvE3pk05pyFIGdSY9j4DJ
77,5Db9VIdDsN5yu3Eu7CT0i4
77,2dLLR6qlu5UJ5gk0dKz0h3
77,0fioLzGM8ngbD1w6fMmm45
77,6fxVffaTuwjgEk5h9QyRjy
77,53QF56cjZA9RTuuMZDrSA6
77,1x80xTzSL7pok3M5JC3oJz
77,1Slwb6dOYkBlWal1PGtnNg
77,64GRDrL1efgXclrhVCeuA0
77,0HZhYMZOcUzZKSFwPOti6m
77,4B3RmT3cGvh8By3WY9pbIx
77,1VdZ0vKfR5jneCmWIUAMxK
77,0zMzyHAeMvwq5CRstru1Fp
77,1oQZk2bKBLgP1cbuFKvjkq
77,0gJvqi9QyASOCtJu99tytc
77,4lLtanYk6tkMvooU0tWzG8
77,4uQY80TKE1u4ZQZQKHzVEi
77,4KlL5Bwlm4yHYxr0B2rHci
77,0mUyMawtxj1CJ76kn9gIZK
77,7129iqBafaphfc3WPCGC0L
77,7lUA4P03AhwAw40JHkdyGr
77,0IqKeD8ZSP72KbGYyzEcAs
77,4aY0tZIaboefmkBEsjAovI
77,07lxDm1s8FVO4GF54Nooiz
77,3BJe4B8zGnqEdQPMvfVjuS
77,6lanRgr6wXibZr8KgzXxBl
77,13HVjjWUZFaWilh2QUJKsP
77,1a1i2IwXnUN0PjllVEhA4B
77,7lGKEWMXVWWTt3X71Bv44I
77,4RCWB3V8V0dignt99LZ8vH
77,7rWq6WfZNwilZgRvZUw6CQ
77,4IoYz8XqqdowINzfRrFnhi
77,3ztj8xMJVfTUg8S8cTCfP3
77,3cNjgVBKTJ1SvKhunrCdVy
77,5TMjhlh25Oitlh3LBKdfMi
77,1tDEzoHcSOvTJP1OW61v1Z
77,4PFAm88FBkY7IFtvCaGctZ
77,75xgoXAGed7jiNDdV8TNOe
77,5u0YB9bpmgEPS2bPhwfRFV
77,2NELtMgQ8HSdrGrYQPLnC3
77,6qqdFWe7C4LsBjWbXQdsHA
77,14UcGE2WrAWH0r1aYpikag
77,6kwAbEjseqBob48jCus7Sz
78,3V0W5CfNDMiTKg93wuLFxJ
78,3piWUgP2wOCj2MPFpmbIjm
78,3xEqegrcyQtfhWeEMnDyCG
78,6FClb3aJKzxfq5Prt4t5GI
78,4jg7cRXfEw0MxMjuxw4xAJ
78,7rhbiTr94Jnbov2WVQCC7D
78,2UP24RAyBnZ6IsbjmKJoe5
78,5YA2JkBrUtJ4shIgg8TMRP
78,68tyzSSTPTlAk66h49WZVN
78,3oVQ4P0XQSvkJ21RPRSmol
78,4S0kjwB3pDBBjVjEu6PzsI
78,29OHWVsjCytKlm4EDmhlZ8
78,7eGEI15LW3opQ53fm0LxSr
78,60Yfs7tzhgVFLIz5UTQFjY
78,6asOwqjK2YppOx2gpMJM8R
78,4MatjVmXUxuBf7WeInnRBG
78,5DDpX8eMjCCvVGu5sboZs1
78,0ASFRKEbWzhGeJcmSSco3t
78,3c27M71xl0IRcqwVjMXy8V
78,4CkaQTUzoRVV0WzrCxfkP1
78,4UfAzXdCUnThwg3psp2HT8
78,1peY1Ze7eC2L8FGMYliDfr
78,6de9GjEXKevDJkJJ3aauOD
78,4h3mvydH0AX4z3MHxIWRJU
78,26HlIp5IIhQbKXDi6HTZS6
78,42TrdbXsmLybxUGJczYbrJ
78,6DoaiOSKkqIhE8W3xlM7Ge
78,19mZZ1RIVf7lB6DgDAEEVN
78,3FsGHS8sBh7VV55V1XdHMo
78,48tSdgjQDv783qqv1h4U7j
78,6eBiKc33IdapEZeeEBB4uA
78,0pBLfQ5JBjh12H6DGZjMwM
78,4LxvGZBpA5SHkGGWFBP0i3
78,0ekoNFB4Xnj2HQAYQ8PTBY
78,2RLTylLfA7jaZQg6ddkbp3
78,4mC9akM37zPfTH1I69tyvO
78,0jlnNWED7dI17fJc2u9t2I
78,0ZCxGFX3ro9kD9j8MU8cLj
78,5IE5hqClMOa5aZE6iO1Gx1
78,3LuJPqTyPuVfm9VemXTWHo
78,7nue5Etb811a9gx4bo6cH6
78,61FJuce6Z2gImjkeBdAjqK
78,2BXO6ThoHljGJRLo55SYHs
79,4afMG2PlvFfX976bZJvHmb
79,7eaKWfov7b2Qa2n6HTesL3
79,7GEidxhfGNteiW9n0kLyxH
79,24b20V609aI0WJ8LyxR8qx
79,0pQskrTITgmCMyr85tb9qq
79,3ZE3wv8V3w2T2f7nOCjV0N
79,2eZJ9lrNeSqDt9iOgtft0M
79,6kZFIsYCBeuH0f1zGk1UoM
79,43kFaS6SfcXz49ivLbOBAV
79,4IowQDUOzUvNtp72HMDcKO
79,2Lhdl74nwwVGOE2Gv35QuK
79,2IDHoSlbG0CKH9rhq68wTb
79,5VWmMZCfJ4yVkJw9ZLFXej
